sample_id,is_smelly,label,confidence,top1_label,top1_score,top2_label,top2_score,reason_short,action_hint,route_to,second_check_used,review_reason,model_source
186,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test intent: new notes should use both cards.,no_change,evaluation,False,,deepseek-v3
187,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides context for test assertions.,no_change,evaluation,False,,deepseek-v3
188,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test assertion intent clearly.,no_change,evaluation,False,,deepseek-v3
189,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Adds test scenario purpose: creating duplicate note.,no_change,evaluation,False,,deepseek-v3
190,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Clarifies purpose of test case for empty field.,no_change,evaluation,False,,deepseek-v3
191,False,Not a smell,0.85,Not a smell,0.85,Obvious,0.15,"Explains test expectation: changing value should alter checksum, providing intent.",no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
192,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the code action without adding why or intent.,remove,repair,False,,deepseek-v3
193,True,Vague,0.8,Vague,0.8,Not a smell,0.2,Fragmentary comment with unclear term 'canonified'.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
194,True,Vague,0.82,Vague,0.82,Obvious,0.12,Comment 'filter should work' lacks specific referent and effect; too generic.,rewrite,repair,True,borderline_label_low_confidence,deepseek-v3
195,True,Vague,0.7,Vague,0.7,Not a smell,0.3,Fragmentary comment lacks specific explanation of 'avoid sound' effect.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
196,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose for empty format string.,no_change,evaluation,False,,deepseek-v3
197,True,Vague,0.4875,Vague,0.4875,Not a smell,0.5125,Comment uses ambiguous 'this' without clear referent; reader must guess what goes out of bounds.,rewrite,repair,True,not_smell_vs_vague_risk,deepseek-v3
198,True,Commented out code,0.95,Commented out code,0.95,Irrelevant,0.05,Commented-out code line left in source.,remove,repair,False,,deepseek-v3
199,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Section header separating SQL table column fields; no semantic content.,remove,repair,False,,deepseek-v3
200,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,"Section header marking end of field group, no semantic value.",remove,repair,False,,deepseek-v3
201,True,Nonlocal info,0.6,Nonlocal info,0.6,Not a smell,0.4,"Comment references API 21 and suggests a deque type that conflicts with the implementation, indicating external dependency.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
202,True,Nonlocal info,0.9,Nonlocal info,0.9,Not a smell,0.1,States field is absent from external library libAnki.,move,repair,True,not_smell_vs_nonlocal,deepseek-v3
203,True,Beautification,0.9,Beautification,0.9,Not a smell,0.1,"Section header comment with low semantic content, used to separate code sections.",remove,repair,False,,deepseek-v3
204,True,Beautification,0.9,Beautification,0.9,Vague,0.1,Section header distinguishing review options from other config.,remove,repair,False,,deepseek-v3
205,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Section header comment separating config parts.,remove,repair,False,,deepseek-v3
206,True,Vague,0.6,Vague,0.6,Not a smell,0.4,Question comment speculating about config meaning; lacks clear referent.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
207,True,Commented out code,0.95,Commented out code,0.95,Not a smell,0.05,Commented-out code with rationale; presence itself is a smell.,remove,repair,False,,deepseek-v3
208,True,Task,0.95,Task,0.95,Not a smell,0.05,TODO without description indicates incomplete task.,remove,repair,False,,deepseek-v3
209,False,Not a smell,0.9,Not a smell,0.9,Nonlocal info,0.1,"Warns of duplication across class members, aids comprehension.",no_change,evaluation,False,,deepseek-v3
210,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of SQL query.,no_change,evaluation,False,,deepseek-v3
211,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Provides rationale that the assigned field is legacy and no longer used.,no_change,evaluation,False,,deepseek-v3
212,True,Nonlocal info,0.6,Nonlocal info,0.6,Not a smell,0.4,"Comment explains that code was moved to CollectionHelper, referencing an external module for lazy loading.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
213,True,Nonlocal info,0.92,Nonlocal info,0.92,Not a smell,0.08,"Comment references external Android framework source and provides systemwide compatibility info, indicating dependency on external module/config.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
214,True,Nonlocal info,0.85,Nonlocal info,0.85,Not a smell,0.15,"Comment references external class DatabaseChangeDecorator and undefined variable 'db', indicating behavior depends on external context.",move,repair,True,not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
215,False,Not a smell,0.9,Not a smell,0.9,Vague,0.1,Explains purpose and conditionality of flush calls.,no_change,evaluation,True,not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
216,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the conditional action without adding new insight.,remove,repair,False,,deepseek-v3
217,True,Nonlocal info,0.675,Nonlocal info,0.675,Not a smell,0.325,"Comment references different handling in AnkiDroid, an external app, indicating dependency on external module/deploy agreement.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
218,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains Android UI constraint and design rationale.,no_change,evaluation,False,,deepseek-v3
219,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Provides rationale for deletion to save space, enhancing comprehension.",no_change,evaluation,False,,deepseek-v3
220,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Adds rationale for vacuum before upload.,no_change,evaluation,False,,deepseek-v3
221,False,Not a smell,0.675,Not a smell,0.675,Obvious,0.325,"Comment provides purpose and rationale (check availability before save), not just restating code.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
222,True,Nonlocal info,0.7125,Nonlocal info,0.7125,Not a smell,0.2875,Comment refers to upstream behavior that needs to be ported; depends on external module.,move,repair,True,not_smell_vs_nonlocal,deepseek-v3
223,True,Nonlocal info,0.6375,Nonlocal info,0.6375,Not a smell,0.3625,"Comment references external deck configuration, which governs behavior.",move,repair,True,not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
224,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the loop's action without adding any new information.,remove,repair,False,,deepseek-v3
225,True,Vague,0.45,Vague,0.6,Not a smell,0.4,No comment provided; cannot identify specific object or effect.,rewrite,repair,True,not_smell_vs_vague_risk,deepseek-v3
226,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Visual separator with no behavioral content.,remove,repair,False,,deepseek-v3
227,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,"Explains the purpose of the cloze branch, not a mere restatement.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
228,True,Vague,0.4875,Vague,0.65,Not a smell,0.35,Comment describes building a map which is not present in the local code; action is unclear.,rewrite,repair,True,not_smell_vs_vague_risk,deepseek-v3
229,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies purpose of HashMap mapping notes to card ordinals.,no_change,evaluation,False,,deepseek-v3
230,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of dids map with special case.,no_change,evaluation,False,,deepseek-v3
231,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds specific intent about storing arbitrary due for each note's processed card.,no_change,evaluation,False,,deepseek-v3
232,True,Obvious,0.8,Obvious,0.8,Not a smell,0.2,Merely restates visible code purpose; no added why/intent/risk.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
233,True,Vague,0.9,Vague,0.9,Obvious,0.1,Fragmentary comment only names a topic without explaining the purpose or effect.,rewrite,repair,False,,deepseek-v3
234,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains rationale for reverting to default due to multiple decks.,no_change,evaluation,False,,deepseek-v3
235,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds context: explains why else branch is taken for first card or same deck.,no_change,evaluation,False,,deepseek-v3
236,True,Obvious,0.675,Obvious,0.9,Vague,0.1,Comment merely restates the code's purpose without adding new information.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
237,True,Obvious,0.92,Obvious,0.92,Not a smell,0.08,Comment merely restates the conditional logic without adding rationale.,remove,repair,False,,deepseek-v3
238,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment concisely explains the loop's purpose, enhancing comprehension.",no_change,evaluation,False,,deepseek-v3
239,False,Not a smell,0.6375,Not a smell,0.85,Vague,0.15,"Comment provides rationale for checking isDyn, clarifying intent to avoid cram decks, which is not obvious from code.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
240,True,Misleading,0.95,Misleading,0.95,Obvious,0.05,Comment says 'do nothing' but logs exception; misleading.,rewrite,repair,False,,deepseek-v3
241,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains rationale for using default when deck missing, adding context beyond code.",no_change,evaluation,False,,deepseek-v3
242,True,Obvious,0.8,Obvious,0.8,Vague,0.15,Comment restates the action of assigning a new id without adding non-obvious rationale.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
243,True,Obvious,0.9,Obvious,0.9,Vague,0.1,Simply restates that cards needing removal are being added to rem list.,remove,repair,False,,deepseek-v3
244,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates the bulk update action without adding rationale or detail.,remove,repair,False,,deepseek-v3
245,False,Not a smell,0.8075,Not a smell,0.8075,Obvious,0.1925,"Explains rationale and origin of method parameter, providing local intent.",no_change,evaluation,True,signal_conflict;not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
246,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment explains conditional assignment priority, enhancing comprehension.",no_change,evaluation,False,,deepseek-v3
247,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for handling invalid did by using default.,no_change,evaluation,False,,deepseek-v3
248,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why deck must not be filtered.,no_change,evaluation,False,,deepseek-v3
249,True,Obvious,0.85,Obvious,0.85,Vague,0.1,Comment merely restates the checked condition as a question.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
250,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clearly explains the purpose of seeding to ensure consistent randomness per note.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
251,True,Nonlocal info,0.675,Nonlocal info,0.675,Not a smell,0.325,"Comment explicitly references external library Libanki, indicating nonlocal dependency.",move,repair,True,low_confidence;not_smell_vs_nonlocal,deepseek-v3
252,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the clear SQL delete action; no added rationale or context.,remove,repair,False,,deepseek-v3
253,True,Obvious,0.9,Obvious,0.9,Beautification,0.1,Restates visible code flow without adding intent or rationale.,remove,repair,False,,deepseek-v3
254,True,Commented out code,0.95,Commented out code,0.95,Not a smell,0.05,Commented-out code with explanation.,remove,repair,False,,deepseek-v3
255,False,Not a smell,0.675,Not a smell,0.9,Vague,0.1,"Comment provides rationale for continue, adding context not obvious from code.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
256,False,Not a smell,0.95,Not a smell,0.95,Task,0.03,"Explains why usn/mod bump is deferred to caller, adding intent.",no_change,evaluation,False,,deepseek-v3
257,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,"Visual section header with decorative asterisks, no added semantic detail.",remove,repair,False,,deepseek-v3
258,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides data format context for unpacking fields; not restating code.,no_change,evaluation,False,,deepseek-v3
259,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates visible loop operation without added intent.,remove,repair,False,,deepseek-v3
260,True,Nonlocal info,0.6,Nonlocal info,0.6,Not a smell,0.4,"Comment references external module (libanki) and highlights a difference, making it non-local.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
261,True,Commented out code,0.95,Commented out code,0.95,Obvious,0.04,"Commented out code line, not rationale or explanation.",remove,repair,False,,deepseek-v3
262,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment explains why LaTeX is skipped in browser, aiding comprehension.",no_change,evaluation,False,,deepseek-v3
263,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment labels the condition without providing intent or rationale; purely restates local code.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
264,True,Beautification,0.95,Beautification,0.95,Irrelevant,0.05,Decorative section header with asterisks and no semantic content.,remove,repair,False,,deepseek-v3
265,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Decorative header with stars and 'Stats' only serves as visual separator.,remove,repair,False,,deepseek-v3
266,True,Nonlocal info,0.6375,Nonlocal info,0.85,Not a smell,0.15,"Comment 'cardstats stats' references an external module or stats system, with no local explanation, making it a nonlocal info smell.",move,repair,True,low_confidence;not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
