sample_id,case_type,failure_stage,repair_attempted,repair_evaluable,closed_loop_evaluable,detection_correctness,calibration_score,repair_quality_score,closed_loop_pass,final_verdict,predicted_label,gold_label,binary_gold_label,binary_predicted_label,binary_detection_correctness,detection_confidence,repair_action,repair_status,lexical_similarity_score,post_repair_label,post_repair_confidence,smell_removed,new_smell_introduced,label_transition,llm_judge_score,second_pass_used
161,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
162,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,1.0,False
163,repair_eligible,,True,True,True,True,0.9936,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.92,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
164,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
165,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
166,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
167,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Misleading,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
168,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.8,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.8,True
169,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
170,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
171,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
172,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
173,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
174,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
175,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
176,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
177,clean_correct,,False,False,False,True,0.6975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.45,No Change,skipped_clean,,,,,,,,False
178,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
179,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
180,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
181,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
182,repair_eligible,,True,True,True,True,0.9984,1.0,True,ACCEPTED,Commented out code,Commented out code,Smell,Smell,True,0.96,Remove,removed,,Not a smell,1.0,True,False,Commented out code -> Not a smell,,False
183,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Vague,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
184,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
185,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
186,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
187,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
188,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
189,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
190,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
191,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
192,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.9,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.9,True
193,clean_correct,,False,False,False,True,0.9775,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.85,No Change,skipped_clean,,,,,,,,False
194,false_positive,detection,True,False,False,False,0.51,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.7,Rewrite,repaired,,,,,,,,False
195,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Irrelevant,Not a smell,Not a smell,Smell,False,0.85,Remove,removed,,,,,,,,False
196,clean_correct,,False,False,False,True,0.7373,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.4875,No Change,skipped_clean,,,,,,,,False
197,false_positive,detection,True,False,False,False,0.5936,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.6375,Rewrite,repaired,,,,,,,,False
198,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Commented out code,Commented out code,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Commented out code -> Not a smell,,False
199,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
200,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
201,wrong_smell_type,detection,True,False,False,False,0.2775,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.85,Move,moved,,,,,,,,False
202,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Nonlocal info,Vague,Smell,Smell,True,0.9,Move,moved,,,,,,,,False
203,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Beautification,Vague,Smell,Smell,True,0.9,Remove,removed,,,,,,,,False
204,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Beautification,Not a smell,Not a smell,Smell,False,0.85,Remove,removed,,,,,,,,False
205,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Beautification,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
206,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
207,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Commented out code,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
208,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Vague,Task,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
209,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Nonlocal info,Not a smell,Not a smell,Smell,False,0.85,Move,moved,,,,,,,,False
210,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
211,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
212,wrong_smell_type,detection,True,False,False,False,0.5936,,,FAILED,Nonlocal info,Commented out code,Smell,Smell,True,0.6375,Move,moved,,,,,,,,False
213,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
214,clean_correct,,False,False,False,True,0.9629,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.8075,No Change,skipped_clean,,,,,,,,False
215,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
216,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
217,false_negative,detection,False,False,False,False,0.4923,,,FAILED,Not a smell,Commented out code,Smell,Not a smell,False,0.7125,No Change,skipped_clean,,,,,,,,False
218,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Too much info,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
219,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
220,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
221,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
222,wrong_smell_type,detection,True,False,False,False,0.5444,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.675,Move,moved,,,,,,,,False
223,wrong_smell_type,detection,True,False,False,False,0.64,,,FAILED,Nonlocal info,Vague,Smell,Smell,True,0.6,Move,moved,,,,,,,,False
224,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
225,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
226,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
227,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
228,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
229,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
230,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
231,false_positive,detection,True,False,False,False,0.4375,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.75,Rewrite,repaired,,,,,,,,False
232,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Misleading,Vague,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
233,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Vague,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
234,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
235,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
236,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
237,repair_eligible,,True,True,True,True,0.9975,0.9,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.7125,True,False,Obvious -> Not a smell,0.9,False
238,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
239,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
240,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
241,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
242,false_positive,detection,True,False,False,False,0.36,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.8,Rewrite,repaired,,,,,,,,False
243,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
244,wrong_smell_type,detection,True,False,False,False,0.1536,,,FAILED,Misleading,Obvious,Smell,Smell,True,0.92,Rewrite,repaired,,,,,,,,False
245,wrong_smell_type,detection,True,False,False,False,0.2775,,,FAILED,Too much info,Task,Smell,Smell,True,0.85,Summarize,repaired,,,,,,,,False
246,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
247,false_positive,detection,True,False,False,False,0.36,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.8,Rewrite,repaired,,,,,,,,False
248,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
249,wrong_smell_type,detection,True,False,False,False,0.64,,,FAILED,Vague,Obvious,Smell,Smell,True,0.6,Rewrite,repaired,,,,,,,,False
250,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
251,false_positive,detection,True,False,False,False,0.5444,,,FAILED,Nonlocal info,Not a smell,Not a smell,Smell,False,0.675,Move,moved,,,,,,,,False
252,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
253,repair_eligible,,True,True,True,True,0.9775,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.85,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,1.0,False
254,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Commented out code,Commented out code,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Commented out code -> Not a smell,,False
255,false_negative,detection,False,False,False,False,0.7975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.45,No Change,skipped_clean,,,,,,,,False
256,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
257,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
258,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
259,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
260,wrong_smell_type,detection,True,False,False,False,0.5444,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.675,Move,moved,,,,,,,,False
261,repair_eligible,,True,True,True,True,0.9999,1.0,True,ACCEPTED,Commented out code,Commented out code,Smell,Smell,True,0.99,Remove,removed,,Not a smell,1.0,True,False,Commented out code -> Not a smell,,False
262,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
263,repair_eligible,repair_or_closed_loop,True,True,True,True,0.99,0.95,False,FAILED,Vague,Vague,Smell,Smell,True,0.9,Rewrite,repaired,0.2105,Obvious,0.95,False,True,Vague -> Obvious,0.95,True
264,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
265,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
266,wrong_smell_type,detection,True,False,False,False,0.7244,,,FAILED,Obvious,Vague,Smell,Smell,True,0.525,Rewrite,repaired,,,,,,,,False
267,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
268,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
269,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
270,clean_correct,,False,False,False,True,0.91,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.7,No Change,skipped_clean,,,,,,,,False
271,clean_correct,,False,False,False,True,0.9775,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.85,No Change,skipped_clean,,,,,,,,False
272,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
273,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
274,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
275,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
276,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
277,repair_eligible,,True,True,True,True,0.9975,0.8,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.8,False
278,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
